month,month_name,year,country,debt
9,Sep,2017,Hong Kong,145.1
8,Aug,2017,Hong Kong,138.9
7,Jul,2017,Hong Kong,135.7
6,Jun,2017,Hong Kong,130.3
5,May,2017,Hong Kong,127.3
4,Apr,2017,Hong Kong,124.1
3,Mar,2017,Hong Kong,117.1
2,Feb,2017,Hong Kong,112.3
1,Jan,2017,Hong Kong,113.7
12,Dec,2015,Hong Kong,118.9
11,Nov,2015,Hong Kong,114.7
10,Oct,2015,Hong Kong,113
9,Sep,2015,Hong Kong,112.3
8,Aug,2015,Hong Kong,112.8
7,Jul,2015,Hong Kong,110.1
6,Jun,2015,Hong Kong,109.5
5,May,2015,Hong Kong,107.2
4,Apr,2015,Hong Kong,105.1
3,Mar,2015,Hong Kong,102.8
2,Feb,2015,Hong Kong,101.4
1,Jan,2015,Hong Kong,100.8
12,Dec,2014,Hong Kong,110
11,Nov,2014,Hong Kong,110.1
10,Oct,2014,Hong Kong,108
9,Sep,2014,Hong Kong,108.5
8,Aug,2014,Hong Kong,106.3
7,Jul,2014,Hong Kong,101
6,Jun,2014,Hong Kong,98.1
5,May,2014,Hong Kong,97.5
4,Apr,2014,Hong Kong,93.1
3,Mar,2014,Hong Kong,91.3
2,Feb,2014,Hong Kong,87.4
1,Jan,2014,Hong Kong,85.9
12,Dec,2013,Hong Kong,134.6
11,Nov,2013,Hong Kong,130.4
10,Oct,2013,Hong Kong,133.3
9,Sep,2013,Hong Kong,141.1
8,Aug,2013,Hong Kong,143.8
7,Jul,2013,Hong Kong,146.8
6,Jun,2013,Hong Kong,150.5
5,May,2013,Hong Kong,143.2
4,Apr,2013,Hong Kong,149.7
3,Mar,2013,Hong Kong,154.5
2,Feb,2013,Hong Kong,151.2
1,Jan,2013,Hong Kong,147.6
12,Dec,2012,Hong Kong,103.1
11,Nov,2012,Hong Kong,97.4
10,Oct,2012,Hong Kong,95.3
9,Sep,2012,Hong Kong,94.3
8,Aug,2012,Hong Kong,91.8
7,Jul,2012,Hong Kong,90.6
6,Jun,2012,Hong Kong,88.7
5,May,2012,Hong Kong,91.5
4,Apr,2012,Hong Kong,93
3,Mar,2012,Hong Kong,92.2
2,Feb,2012,Hong Kong,94.1
1,Jan,2012,Hong Kong,83.9
12,Dec,2011,Hong Kong,114.3
11,Nov,2011,Hong Kong,125.2
10,Oct,2011,Hong Kong,107.1
9,Sep,2011,Hong Kong,117.5
8,Aug,2011,Hong Kong,181.2
7,Jul,2011,Hong Kong,141
6,Jun,2011,Hong Kong,347
5,May,2011,Hong Kong,344.5
4,Apr,2011,Hong Kong,333.2
3,Mar,2011,Hong Kong,326.2
2,Feb,2011,Hong Kong,296.7
1,Jan,2011,Hong Kong,277.6
12,Dec,2009,Hong Kong,52.8
11,Nov,2009,Hong Kong,50.7
10,Oct,2009,Hong Kong,44.8
9,Sep,2009,Hong Kong,42.3
8,Aug,2009,Hong Kong,30.2
7,Jul,2009,Hong Kong,24.1
6,Jun,2009,Hong Kong,18.4
5,May,2009,Hong Kong,11
4,Apr,2009,Hong Kong,12.5
3,Mar,2009,Hong Kong,11.3
2,Feb,2009,Hong Kong,10.3
1,Jan,2009,Hong Kong,8.4
12,Dec,2008,Hong Kong,56
11,Nov,2008,Hong Kong,53.8
10,Oct,2008,Hong Kong,53.6
9,Sep,2008,Hong Kong,51.5
8,Aug,2008,Hong Kong,51.8
7,Jul,2008,Hong Kong,51.7
6,Jun,2008,Hong Kong,40.8
5,May,2008,Hong Kong,44.9
4,Apr,2008,Hong Kong,43.6
3,Mar,2008,Hong Kong,42.1
2,Feb,2008,Hong Kong,41.7
1,Jan,2008,Hong Kong,42.3
12,Dec,2007,Hong Kong,38.9
11,Nov,2007,Hong Kong,38.1
10,Oct,2007,Hong Kong,38
9,Sep,2007,Hong Kong,37.2
8,Aug,2007,Hong Kong,37.8
7,Jul,2007,Hong Kong,37.4
6,Jun,2007,Hong Kong,32.4
5,May,2007,Hong Kong,32.1
4,Apr,2007,Hong Kong,32.4
3,Mar,2007,Hong Kong,33.1
2,Feb,2007,Hong Kong,32.7
1,Jan,2007,Hong Kong,33.7
12,Dec,2006,Hong Kong,34.9
11,Nov,2006,Hong Kong,38.6
10,Oct,2006,Hong Kong,40.5
9,Sep,2006,Hong Kong,40.4
8,Aug,2006,Hong Kong,40.3
7,Jul,2006,Hong Kong,46.2
6,Jun,2006,Hong Kong,45.7
5,May,2006,Hong Kong,43.4
4,Apr,2006,Hong Kong,42
3,Mar,2006,Hong Kong,40.2
2,Feb,2006,Hong Kong,37.6
1,Jan,2006,Hong Kong,36.5
12,Dec,2005,Hong Kong,33
11,Nov,2005,Hong Kong,33.4
10,Oct,2005,Hong Kong,33.9
9,Sep,2005,Hong Kong,33.9
8,Aug,2005,Hong Kong,34.2
7,Jul,2005,Hong Kong,34.1
6,Jun,2005,Hong Kong,29.9
5,May,2005,Hong Kong,31.3
4,Apr,2005,Hong Kong,30.9
3,Mar,2005,Hong Kong,31.3
2,Feb,2005,Hong Kong,29.6
1,Jan,2005,Hong Kong,30.1
12,Dec,2004,Hong Kong,33.3
11,Nov,2004,Hong Kong,32.3
10,Oct,2004,Hong Kong,26.6
9,Sep,2004,Hong Kong,26.1
8,Aug,2004,Hong Kong,25.7
7,Jul,2004,Hong Kong,25.9
6,Jun,2004,Hong Kong,31.3
5,May,2004,Hong Kong,33.8
4,Apr,2004,Hong Kong,33.8
3,Mar,2004,Hong Kong,31.1
2,Feb,2004,Hong Kong,28.6
1,Jan,2004,Hong Kong,26.3
12,Dec,2003,Hong Kong,25.4
11,Nov,2003,Hong Kong,25.8
10,Oct,2003,Hong Kong,25.7
9,Sep,2003,Hong Kong,26.2
8,Aug,2003,Hong Kong,26.8
7,Jul,2003,Hong Kong,26.2
6,Jun,2003,Hong Kong,23.6
5,May,2003,Hong Kong,23.5
4,Apr,2003,Hong Kong,23.9
3,Mar,2003,Hong Kong,23.6
2,Feb,2003,Hong Kong,23.4
1,Jan,2003,Hong Kong,23.1
12,Dec,2002,Hong Kong,23.9
11,Nov,2002,Hong Kong,23.7
10,Oct,2002,Hong Kong,23.3
9,Sep,2002,Hong Kong,23.8
8,Aug,2002,Hong Kong,22.8
7,Jul,2002,Hong Kong,22.9
12,Dec,2001,Hong Kong,20
11,Nov,2001,Hong Kong,20.5
10,Oct,2001,Hong Kong,21.3
9,Sep,2001,Hong Kong,19.8
8,Aug,2001,Hong Kong,19.8
7,Jul,2001,Hong Kong,19.7
5,May,2001,Hong Kong,20.2
4,Apr,2001,Hong Kong,23.3
3,Mar,2001,Hong Kong,24.1
2,Feb,2001,Hong Kong,26
1,Jan,2001,Hong Kong,26.2
12,Dec,2000,Hong Kong,25.1
11,Nov,2000,Hong Kong,25.6
10,Oct,2000,Hong Kong,27.6
9,Sep,2000,Hong Kong,27.4
8,Aug,2000,Hong Kong,28.5
7,Jul,2000,Hong Kong,27.6
6,Jun,2000,Hong Kong,28.1
5,May,2000,Hong Kong,26.8
4,Apr,2000,Hong Kong,30
3,Mar,2000,Hong Kong,33.6
12,Dec,2024,Singapore,249
11,Nov,2024,Singapore,252.2
10,Oct,2024,Singapore,244.7
9,Sep,2024,Singapore,243.8
8,Aug,2024,Singapore,234.8
7,Jul,2024,Singapore,229.8
6,Jun,2024,Singapore,215
5,May,2024,Singapore,209.8
4,Apr,2024,Singapore,203.3
3,Mar,2024,Singapore,202.4
2,Feb,2024,Singapore,199.3
1,Jan,2024,Singapore,199.1
12,Dec,2023,Singapore,233.7
11,Nov,2023,Singapore,224.9
10,Oct,2023,Singapore,222
9,Sep,2023,Singapore,229.1
8,Aug,2023,Singapore,232.5
7,Jul,2023,Singapore,233.1
6,Jun,2023,Singapore,235.4
5,May,2023,Singapore,238.3
4,Apr,2023,Singapore,238.7
3,Mar,2023,Singapore,237.9
2,Feb,2023,Singapore,231.2
1,Jan,2023,Singapore,232
12,Dec,2022,Singapore,214.5
11,Nov,2022,Singapore,201.2
10,Oct,2022,Singapore,185
9,Sep,2022,Singapore,178.7
8,Aug,2022,Singapore,189.8
7,Jul,2022,Singapore,192.8
6,Jun,2022,Singapore,187.3
5,May,2022,Singapore,185.6
4,Apr,2022,Singapore,195
3,Mar,2022,Singapore,207.7
2,Feb,2022,Singapore,205.4
1,Jan,2022,Singapore,225.6
12,Dec,2021,Singapore,219.7
11,Nov,2021,Singapore,195.1
10,Oct,2021,Singapore,200.3
9,Sep,2021,Singapore,167.1
8,Aug,2021,Singapore,169.2
7,Jul,2021,Singapore,167
6,Jun,2021,Singapore,167.8
5,May,2021,Singapore,121.1
4,Apr,2021,Singapore,116.1
3,Mar,2021,Singapore,106
2,Feb,2021,Singapore,112.7
1,Jan,2021,Singapore,126.6
12,Dec,2020,Singapore,168.1
11,Nov,2020,Singapore,163.8
10,Oct,2020,Singapore,162
9,Sep,2020,Singapore,159
8,Aug,2020,Singapore,160.3
7,Jul,2020,Singapore,158.6
6,Jun,2020,Singapore,150.5
5,May,2020,Singapore,142.1
4,Apr,2020,Singapore,146.1
3,Mar,2020,Singapore,151.5
2,Feb,2020,Singapore,165.4
1,Jan,2020,Singapore,160.7
12,Dec,2019,Singapore,162
11,Nov,2019,Singapore,159.2
10,Oct,2019,Singapore,161.4
9,Sep,2019,Singapore,160.7
8,Aug,2019,Singapore,162.2
7,Jul,2019,Singapore,159.9
6,Jun,2019,Singapore,162.7
5,May,2019,Singapore,156.9
4,Apr,2019,Singapore,155.3
3,Mar,2019,Singapore,152
2,Feb,2019,Singapore,144.3
1,Jan,2019,Singapore,144.9
12,Dec,2018,Singapore,141.3
11,Nov,2018,Singapore,138.5
10,Oct,2018,Singapore,138.2
9,Sep,2018,Singapore,144
8,Aug,2018,Singapore,140.6
7,Jul,2018,Singapore,142.6
6,Jun,2018,Singapore,147.3
5,May,2018,Singapore,148.9
4,Apr,2018,Singapore,152.8
3,Mar,2018,Singapore,157
2,Feb,2018,Singapore,152.9
1,Jan,2018,Singapore,148.6
12,Dec,2017,Singapore,125
11,Nov,2017,Singapore,124.2
10,Oct,2017,Singapore,130.4
9,Sep,2017,Singapore,125.2
8,Aug,2017,Singapore,119.3
7,Jul,2017,Singapore,112.3
6,Jun,2017,Singapore,106.4
5,May,2017,Singapore,107.9
4,Apr,2017,Singapore,107
3,Mar,2017,Singapore,103.1
2,Feb,2017,Singapore,107.4
1,Jan,2017,Singapore,103.3
12,Dec,2015,Singapore,116.8
11,Nov,2015,Singapore,115.4
10,Oct,2015,Singapore,116.6
9,Sep,2015,Singapore,113.5
8,Aug,2015,Singapore,115.6
7,Jul,2015,Singapore,116.4
6,Jun,2015,Singapore,117
5,May,2015,Singapore,114
4,Apr,2015,Singapore,110.3
3,Mar,2015,Singapore,107.7
2,Feb,2015,Singapore,101.7
1,Jan,2015,Singapore,91.2
12,Dec,2014,Singapore,97.9
11,Nov,2014,Singapore,93.5
10,Oct,2014,Singapore,93.9
9,Sep,2014,Singapore,93.4
8,Aug,2014,Singapore,92.9
7,Jul,2014,Singapore,92.5
6,Jun,2014,Singapore,90.9
5,May,2014,Singapore,87.9
4,Apr,2014,Singapore,84.9
3,Mar,2014,Singapore,82.7
2,Feb,2014,Singapore,79.5
1,Jan,2014,Singapore,80.4
12,Dec,2013,Singapore,87.3
11,Nov,2013,Singapore,82.3
10,Oct,2013,Singapore,78.4
9,Sep,2013,Singapore,72.2
8,Aug,2013,Singapore,71.7
7,Jul,2013,Singapore,74.6
6,Jun,2013,Singapore,75.7
5,May,2013,Singapore,73.7
4,Apr,2013,Singapore,74.9
3,Mar,2013,Singapore,76.4
2,Feb,2013,Singapore,77
1,Jan,2013,Singapore,76.5
12,Dec,2012,Singapore,99.3
11,Nov,2012,Singapore,95.7
10,Oct,2012,Singapore,97.4
9,Sep,2012,Singapore,94.4
8,Aug,2012,Singapore,96.9
7,Jul,2012,Singapore,96.4
6,Jun,2012,Singapore,86.9
5,May,2012,Singapore,83.5
4,Apr,2012,Singapore,83.1
3,Mar,2012,Singapore,85.2
2,Feb,2012,Singapore,84.7
1,Jan,2012,Singapore,75.1
12,Dec,2011,Singapore,95.2
11,Nov,2011,Singapore,70.2
10,Oct,2011,Singapore,66.7
9,Sep,2011,Singapore,62.9
8,Aug,2011,Singapore,51.4
7,Jul,2011,Singapore,52.2
6,Jun,2011,Singapore,36.1
5,May,2011,Singapore,33.5
4,Apr,2011,Singapore,40
3,Mar,2011,Singapore,43.8
2,Feb,2011,Singapore,41.8
1,Jan,2011,Singapore,44.2
12,Dec,2009,Singapore,47.8
11,Nov,2009,Singapore,48.7
10,Oct,2009,Singapore,47.9
9,Sep,2009,Singapore,48.8
8,Aug,2009,Singapore,50.1
7,Jul,2009,Singapore,51.2
6,Jun,2009,Singapore,53.8
5,May,2009,Singapore,55.1
4,Apr,2009,Singapore,54.4
3,Mar,2009,Singapore,54.9
2,Feb,2009,Singapore,56.5
1,Jan,2009,Singapore,56.2
12,Dec,2008,Singapore,54.3
11,Nov,2008,Singapore,41.3
10,Oct,2008,Singapore,35.1
9,Sep,2008,Singapore,32.9
8,Aug,2008,Singapore,18.9
7,Jul,2008,Singapore,16.9
6,Jun,2008,Singapore,13.9
5,May,2008,Singapore,15.6
4,Apr,2008,Singapore,18.3
3,Mar,2008,Singapore,17.6
2,Feb,2008,Singapore,15.4
1,Jan,2008,Singapore,15.6
12,Dec,2007,Singapore,38.2
11,Nov,2007,Singapore,37.1
10,Oct,2007,Singapore,40.7
9,Sep,2007,Singapore,39.9
8,Aug,2007,Singapore,39.5
7,Jul,2007,Singapore,44.6
6,Jun,2007,Singapore,57.5
5,May,2007,Singapore,57.4
4,Apr,2007,Singapore,59.2
3,Mar,2007,Singapore,58.1
2,Feb,2007,Singapore,57.5
1,Jan,2007,Singapore,59.3
12,Dec,2006,Singapore,34.3
11,Nov,2006,Singapore,35.6
10,Oct,2006,Singapore,36.9
9,Sep,2006,Singapore,37
8,Aug,2006,Singapore,38.1
7,Jul,2006,Singapore,38.2
6,Jun,2006,Singapore,30.6
5,May,2006,Singapore,30.5
4,Apr,2006,Singapore,31.1
3,Mar,2006,Singapore,30.9
2,Feb,2006,Singapore,31.2
1,Jan,2006,Singapore,30.4
12,Dec,2005,Singapore,30.9
11,Nov,2005,Singapore,31.3
10,Oct,2005,Singapore,30
9,Sep,2005,Singapore,28.5
8,Aug,2005,Singapore,28.5
7,Jul,2005,Singapore,26.4
6,Jun,2005,Singapore,19.2
5,May,2005,Singapore,28.2
4,Apr,2005,Singapore,22.4
3,Mar,2005,Singapore,25.2
2,Feb,2005,Singapore,27.3
1,Jan,2005,Singapore,21.3
12,Dec,2004,Singapore,32.8
11,Nov,2004,Singapore,33.5
10,Oct,2004,Singapore,33.2
9,Sep,2004,Singapore,34
8,Aug,2004,Singapore,36
7,Jul,2004,Singapore,34.6
6,Jun,2004,Singapore,45.9
5,May,2004,Singapore,36.5
4,Apr,2004,Singapore,30.6
3,Mar,2004,Singapore,28.9
2,Feb,2004,Singapore,28.4
1,Jan,2004,Singapore,27.5
12,Dec,2003,Singapore,24.2
11,Nov,2003,Singapore,20.3
10,Oct,2003,Singapore,18.8
9,Sep,2003,Singapore,23
8,Aug,2003,Singapore,22.6
7,Jul,2003,Singapore,20.2
6,Jun,2003,Singapore,12.5
5,May,2003,Singapore,8.4
4,Apr,2003,Singapore,11
3,Mar,2003,Singapore,9.3
2,Feb,2003,Singapore,7.3
1,Jan,2003,Singapore,8.6
12,Dec,2002,Singapore,22.9
11,Nov,2002,Singapore,23
10,Oct,2002,Singapore,21
9,Sep,2002,Singapore,23
8,Aug,2002,Singapore,23
7,Jul,2002,Singapore,22.7
6,Jun,2002,Singapore,17.6
5,May,2002,Singapore,16.7
4,Apr,2002,Singapore,15.5
3,Mar,2002,Singapore,14.8
2,Feb,2002,Singapore,17.7
1,Jan,2002,Singapore,17.7
12,Dec,2001,Singapore,19.3
11,Nov,2001,Singapore,19.4
10,Oct,2001,Singapore,18.5
9,Sep,2001,Singapore,16.2
8,Aug,2001,Singapore,18.2
7,Jul,2001,Singapore,17
5,May,2001,Singapore,18.3
4,Apr,2001,Singapore,16.9
3,Mar,2001,Singapore,17.5
2,Feb,2001,Singapore,13.8
1,Jan,2001,Singapore,14.9
12,Dec,2000,Singapore,20.8
11,Nov,2000,Singapore,20.8
10,Oct,2000,Singapore,20.8
9,Sep,2000,Singapore,20.8
8,Aug,2000,Singapore,20.9
7,Jul,2000,Singapore,21
6,Jun,2000,Singapore,19.4
5,May,2000,Singapore,19.8
4,Apr,2000,Singapore,19.5
3,Mar,2000,Singapore,18.7
12,Dec,2024,India,219.1
11,Nov,2024,India,234
10,Oct,2024,India,241.4
9,Sep,2024,India,247.2
8,Aug,2024,India,245.9
7,Jul,2024,India,238.8
6,Jun,2024,India,241.9
5,May,2024,India,237.8
4,Apr,2024,India,233.5
3,Mar,2024,India,240.6
2,Feb,2024,India,234.7
1,Jan,2024,India,236.1
12,Dec,2023,India,230.3
11,Nov,2023,India,224.9
10,Oct,2023,India,219.4
9,Sep,2023,India,223
8,Aug,2023,India,223.2
7,Jul,2023,India,224.7
6,Jun,2023,India,227.5
5,May,2023,India,230
4,Apr,2023,India,229.8
3,Mar,2023,India,224.4
2,Feb,2023,India,215.2
1,Jan,2023,India,214
12,Dec,2022,India,182.9
11,Nov,2022,India,186.3
10,Oct,2022,India,175.8
9,Sep,2022,India,176.4
8,Aug,2022,India,188.3
7,Jul,2022,India,187.2
6,Jun,2022,India,180.9
5,May,2022,India,177.1
4,Apr,2022,India,182.1
3,Mar,2022,India,190.9
2,Feb,2022,India,192
1,Jan,2022,India,191.6
12,Dec,2021,India,198.9
11,Nov,2021,India,205.2
10,Oct,2021,India,210.7
9,Sep,2021,India,218.4
8,Aug,2021,India,217
7,Jul,2021,India,219.2
6,Jun,2021,India,220.2
5,May,2021,India,215.8
4,Apr,2021,India,208.7
3,Mar,2021,India,200
2,Feb,2021,India,204.4
1,Jan,2021,India,211.6
12,Dec,2020,India,136.4
11,Nov,2020,India,137.6
10,Oct,2020,India,134.2
9,Sep,2020,India,131.2
8,Aug,2020,India,130
7,Jul,2020,India,124.6
6,Jun,2020,India,124.9
5,May,2020,India,123.5
4,Apr,2020,India,125.3
3,Mar,2020,India,159.1
2,Feb,2020,India,184.4
1,Jan,2020,India,182.9
12,Dec,2019,India,147.9
11,Nov,2019,India,150.6
10,Oct,2019,India,138.8
9,Sep,2019,India,141.8
8,Aug,2019,India,145.5
7,Jul,2019,India,137.9
6,Jun,2019,India,139.6
5,May,2019,India,150.4
4,Apr,2019,India,139.3
3,Mar,2019,India,138.8
2,Feb,2019,India,130.5
1,Jan,2019,India,127.8
12,Dec,2018,India,120.8
11,Nov,2018,India,128.8
10,Oct,2018,India,133
9,Sep,2018,India,134.5
8,Aug,2018,India,129.9
7,Jul,2018,India,127.6
6,Jun,2018,India,122.1
5,May,2018,India,118.9
4,Apr,2018,India,118
3,Mar,2018,India,117.8
2,Feb,2018,India,118
1,Jan,2018,India,122.6
12,Dec,2017,India,119.2
11,Nov,2017,India,115.3
10,Oct,2017,India,116
9,Sep,2017,India,104.8
8,Aug,2017,India,96.9
7,Jul,2017,India,99.4
6,Jun,2017,India,98.3
5,May,2017,India,98.7
4,Apr,2017,India,96.4
3,Mar,2017,India,109.9
2,Feb,2017,India,105.7
1,Jan,2017,India,112.2
12,Dec,2015,India,110.3
11,Nov,2015,India,108.3
10,Oct,2015,India,111.6
9,Sep,2015,India,122.9
8,Aug,2015,India,116
7,Jul,2015,India,112.7
6,Jun,2015,India,113.6
5,May,2015,India,110.3
4,Apr,2015,India,109.7
3,Mar,2015,India,110.6
2,Feb,2015,India,109.7
1,Jan,2015,India,109.7
12,Dec,2014,India,86
11,Nov,2014,India,108.1
10,Oct,2014,India,108.9
9,Sep,2014,India,117.7
8,Aug,2014,India,118.1
7,Jul,2014,India,114.5
6,Jun,2014,India,113.9
5,May,2014,India,111.4
4,Apr,2014,India,116.4
3,Mar,2014,India,100.4
2,Feb,2014,India,126.2
1,Jan,2014,India,131.8
12,Dec,2013,India,86.2
11,Nov,2013,India,87.2
10,Oct,2013,India,86.3
9,Sep,2013,India,80.3
8,Aug,2013,India,79.4
7,Jul,2013,India,81.5
6,Jun,2013,India,85.4
5,May,2013,India,85.8
4,Apr,2013,India,92.3
3,Mar,2013,India,98
2,Feb,2013,India,109.5
1,Jan,2013,India,103.7
12,Dec,2012,India,98.7
11,Nov,2012,India,97.1
10,Oct,2012,India,100.4
9,Sep,2012,India,98.3
8,Aug,2012,India,97.8
7,Jul,2012,India,92.1
6,Jun,2012,India,86.8
5,May,2012,India,87.5
4,Apr,2012,India,83.3
3,Mar,2012,India,82.3
2,Feb,2012,India,80.1
1,Jan,2012,India,73.1
12,Dec,2011,India,75.1
11,Nov,2011,India,70
10,Oct,2011,India,70.7
9,Sep,2011,India,70.5
8,Aug,2011,India,61
7,Jul,2011,India,65.7
6,Jun,2011,India,61.7
5,May,2011,India,57.1
4,Apr,2011,India,59.8
3,Mar,2011,India,55.1
2,Feb,2011,India,65.1
1,Jan,2011,India,55.8
12,Dec,2009,India,43.6
11,Nov,2009,India,43.1
10,Oct,2009,India,42.6
9,Sep,2009,India,37
8,Aug,2009,India,40.8
7,Jul,2009,India,42.9
6,Jun,2009,India,46.3
5,May,2009,India,50.6
4,Apr,2009,India,49.7
3,Mar,2009,India,54.7
2,Feb,2009,India,54.5
1,Jan,2009,India,50
12,Dec,2008,India,40.9
11,Nov,2008,India,38.9
10,Oct,2008,India,34.1
9,Sep,2008,India,32.2
8,Aug,2008,India,31.9
7,Jul,2008,India,32.8
6,Jun,2008,India,30.3
5,May,2008,India,30.6
4,Apr,2008,India,33.5
3,Mar,2008,India,33.3
2,Feb,2008,India,33.5
1,Jan,2008,India,38.6
12,Dec,2007,India,34.2
11,Nov,2007,India,31.9
10,Oct,2007,India,30.5
9,Sep,2007,India,29.9
8,Aug,2007,India,30.2
7,Jul,2007,India,34.9
6,Jun,2007,India,36.6
5,May,2007,India,35.5
4,Apr,2007,India,35.5
3,Mar,2007,India,35.3
2,Feb,2007,India,35
1,Jan,2007,India,36.6
12,Dec,2006,India,31.6
11,Nov,2006,India,35.7
10,Oct,2006,India,29.6
9,Sep,2006,India,16.2
8,Aug,2006,India,14.4
7,Jul,2006,India,10.5
6,Jun,2006,India,0
5,May,2006,India,0
4,Apr,2006,India,0
3,Mar,2006,India,0
2,Feb,2006,India,7.4
1,Jan,2006,India,5.9
12,Dec,2005,India,30.8
11,Nov,2005,India,30.7
10,Oct,2005,India,32.6
9,Sep,2005,India,32
8,Aug,2005,India,32.9
7,Jul,2005,India,32.3
6,Jun,2005,India,39.5
5,May,2005,India,41.6
4,Apr,2005,India,43.1
3,Mar,2005,India,43.7
2,Feb,2005,India,44.1
1,Jan,2005,India,40.6
12,Dec,2004,India,30.4
11,Nov,2004,India,30.5
10,Oct,2004,India,28.5
9,Sep,2004,India,26.2
8,Aug,2004,India,28.3
7,Jul,2004,India,28.5
6,Jun,2004,India,26.9
5,May,2004,India,26.1
4,Apr,2004,India,26.9
3,Mar,2004,India,26.6
2,Feb,2004,India,25.6
1,Jan,2004,India,23
12,Dec,2003,India,21.2
11,Nov,2003,India,22.5
10,Oct,2003,India,22.9
9,Sep,2003,India,23.4
8,Aug,2003,India,24.6
7,Jul,2003,India,24
6,Jun,2003,India,20.2
5,May,2003,India,18.5
4,Apr,2003,India,19.4
3,Mar,2003,India,18.5
2,Feb,2003,India,17.8
1,Jan,2003,India,17.3
12,Dec,2002,India,19.1
11,Nov,2002,India,17.2
10,Oct,2002,India,14.5
9,Sep,2002,India,15.4
8,Aug,2002,India,17.5
7,Jul,2002,India,16.8
6,Jun,2002,India,15
5,May,2002,India,14.7
4,Apr,2002,India,14.5
3,Mar,2002,India,15.8
2,Feb,2002,India,16.5
1,Jan,2002,India,17.5
12,Dec,2001,India,18.9
11,Nov,2001,India,18.9
10,Oct,2001,India,18.6
9,Sep,2001,India,19.5
8,Aug,2001,India,20.4
7,Jul,2001,India,20.7
5,May,2001,India,20.4
4,Apr,2001,India,20
3,Mar,2001,India,19.9
2,Feb,2001,India,21.3
1,Jan,2001,India,20.8
12,Dec,2000,India,19
11,Nov,2000,India,19.8
10,Oct,2000,India,20.1
9,Sep,2000,India,21
8,Aug,2000,India,21.1
7,Jul,2000,India,21.7
6,Jun,2000,India,20.2
5,May,2000,India,19.6
4,Apr,2000,India,20.6
3,Mar,2000,India,19.5
12,Dec,2024,Brazil,201.6
11,Nov,2024,Brazil,229
10,Oct,2024,Brazil,228.8
9,Sep,2024,Brazil,234.6
8,Aug,2024,Brazil,233.3
7,Jul,2024,Brazil,229.1
6,Jun,2024,Brazil,227
5,May,2024,Brazil,223.2
4,Apr,2024,Brazil,223.6
3,Mar,2024,Brazil,227.1
2,Feb,2024,Brazil,225.6
1,Jan,2024,Brazil,226.8
12,Dec,2023,Brazil,196
11,Nov,2023,Brazil,196.2
10,Oct,2023,Brazil,190.5
9,Sep,2023,Brazil,187.3
8,Aug,2023,Brazil,184.2
7,Jul,2023,Brazil,186.6
6,Jun,2023,Brazil,187.3
5,May,2023,Brazil,203.2
4,Apr,2023,Brazil,201.1
3,Mar,2023,Brazil,194.9
2,Feb,2023,Brazil,189.9
1,Jan,2023,Brazil,187.6
12,Dec,2022,Brazil,180.3
11,Nov,2022,Brazil,194.7
10,Oct,2022,Brazil,217.4
9,Sep,2022,Brazil,206.7
8,Aug,2022,Brazil,232.7
7,Jul,2022,Brazil,231.8
6,Jun,2022,Brazil,236.3
5,May,2022,Brazil,242.5
4,Apr,2022,Brazil,242.9
3,Mar,2022,Brazil,246
2,Feb,2022,Brazil,238.7
1,Jan,2022,Brazil,232.9
12,Dec,2021,Brazil,193.6
11,Nov,2021,Brazil,189.4
10,Oct,2021,Brazil,188.5
9,Sep,2021,Brazil,189.3
8,Aug,2021,Brazil,191.5
7,Jul,2021,Brazil,192.6
6,Jun,2021,Brazil,188
5,May,2021,Brazil,176.3
4,Apr,2021,Brazil,171.1
3,Mar,2021,Brazil,170.2
2,Feb,2021,Brazil,161.4
1,Jan,2021,Brazil,164.3
12,Dec,2020,Brazil,130.9
11,Nov,2020,Brazil,122.8
10,Oct,2020,Brazil,119.1
9,Sep,2020,Brazil,123.2
8,Aug,2020,Brazil,122.7
7,Jul,2020,Brazil,123.1
6,Jun,2020,Brazil,122.7
5,May,2020,Brazil,117.3
4,Apr,2020,Brazil,120
3,Mar,2020,Brazil,110.8
2,Feb,2020,Brazil,116.1
1,Jan,2020,Brazil,121.1
12,Dec,2019,Brazil,143.3
11,Nov,2019,Brazil,155.2
10,Oct,2019,Brazil,157.1
9,Sep,2019,Brazil,153.4
8,Aug,2019,Brazil,157.8
7,Jul,2019,Brazil,148.4
6,Jun,2019,Brazil,111.3
5,May,2019,Brazil,100.5
4,Apr,2019,Brazil,102.1
3,Mar,2019,Brazil,99.6
2,Feb,2019,Brazil,97.6
1,Jan,2019,Brazil,99.2
12,Dec,2018,Brazil,114.8
11,Nov,2018,Brazil,110.2
10,Oct,2018,Brazil,111.1
9,Sep,2018,Brazil,110.8
8,Aug,2018,Brazil,110.2
7,Jul,2018,Brazil,109.1
6,Jun,2018,Brazil,106.1
5,May,2018,Brazil,104.8
4,Apr,2018,Brazil,104.7
3,Mar,2018,Brazil,100.6
2,Feb,2018,Brazil,101.3
1,Jan,2018,Brazil,101.8
12,Dec,2017,Brazil,102.5
11,Nov,2017,Brazil,105.7
10,Oct,2017,Brazil,105
9,Sep,2017,Brazil,103.9
8,Aug,2017,Brazil,105.4
7,Jul,2017,Brazil,103.1
6,Jun,2017,Brazil,102.9
5,May,2017,Brazil,108.7
4,Apr,2017,Brazil,104.9
